Timestamp,Solar Radiation,Relative Humidity,Temperature,Wind Direction,Wind Speed
24-12-2017 12:30:00 ,23.16,92.57,8.3,225.5959,4.67
24-12-2017 12:00:00 ,22.62,91.63,8.44,236.3432,5.58
24-12-2017 11:30:00 ,19.59,88.11,8.77,242.4289,6.58
24-12-2017 11:00:00 ,40.91,84.66,9.01,247.4259,6.95
24-12-2017 10:30:00 ,46.4,84.53,8.79,245.0261,7.38
24-12-2017 10:00:00 ,46.27,86.57,8.4,251.4528,6.7
24-12-2017 09:30:00 ,52.32,88.02,8.21,252.9934,6.62
24-12-2017 09:00:00 ,20.91,86.91,8.21,252.2373,7.59
24-12-2017 08:30:00 ,6.3,85.01,8.29,256.5912,7.76
24-12-2017 08:00:00 ,0.06,84.4,8.3,254.9622,8.34
24-12-2017 07:30:00 ,0.03,83.29,8.43,260.6154,7.17
24-12-2017 07:00:00 ,0.05,82.57,8.65,257.3284,6.55
24-12-2017 06:30:00 ,0.05,80.98,8.83,269.5165,6.39
24-12-2017 06:00:00 ,0.04,81.48,8.81,265.7591,6.36
24-12-2017 05:30:00 ,0.03,81.67,8.85,257.5228,7.43
24-12-2017 05:00:00 ,0.04,80.08,9.16,261.8699,7.88
24-12-2017 04:30:00 ,0.06,79.39,9.37,90,6.72
24-12-2017 04:00:00 ,0.06,80.1,9.47,265.5553,7.26
24-12-2017 03:30:00 ,0.09,79.77,9.72,269.7588,7.78
24-12-2017 03:00:00 ,0.09,80.56,9.88,268.5528,7.78
24-12-2017 02:30:00 ,0.09,83.84,9.6,260.8762,8.16
24-12-2017 02:00:00 ,0.09,84.67,9.52,257.3686,9.27
24-12-2017 01:30:00 ,0.06,86.16,9.43,254.0378,9.15
24-12-2017 01:00:00 ,0.06,85.08,9.58,251.7529,8.69
24-12-2017 00:30:00 ,0.06,84.38,9.64,257.1217,9.13
24-12-2017 00:00:00 ,0.09,82.4,9.8,256.1944,9.06
23-12-2017 23:30:00 ,0.11,81.57,9.88,256.8699,11.2
23-12-2017 23:00:00 ,0.12,80.8,9.94,255.9923,11.96
23-12-2017 22:30:00 ,0.12,79.57,10.02,252.1286,11.06
23-12-2017 22:00:00 ,0.11,79.69,9.94,250.8893,10.97
23-12-2017 21:30:00 ,0.1,80.62,9.68,252.3189,10.74
23-12-2017 21:00:00 ,0.08,81.87,9.38,250693,10.91
23-12-2017 20:30:00 ,0.09,82.15,9.33,252.5528,10.78
23-12-2017 20:00:00 ,0.07,82.13,9.35,248.1767,11.67
23-12-2017 19:30:00 ,0.06,82.09,9.39,247.7609,10.68
23-12-2017 19:00:00 ,0.06,83.2,9.34,249.7101,9.83
23-12-2017 18:30:00 ,0.06,83.85,9.45,253504,10.75
23-12-2017 18:00:00 ,0.06,84.88,9.44,258.7137,9.89
23-12-2017 17:30:00 ,0.07,85.21,9.56,255.2141,10.85
23-12-2017 17:00:00 ,0.11,86.74,9.44,254.9927,11.17
23-12-2017 16:30:00 ,0.17,88.58,9.1,256.7391,10.79
23-12-2017 16:00:00 ,0.22,88.42,9.07,254.6409,9.65
23-12-2017 15:30:00 ,1.16,88.41,9.19,252165,9.06
23-12-2017 15:00:00 ,7.65,89.47,8.98,255.7918,9.59
23-12-2017 14:30:00 ,10.74,89.51,8.94,253.8765,10.94
23-12-2017 14:00:00 ,15.17,88.88,8.96,254.7133,11.07
23-12-2017 13:30:00 ,19.07,88.34,8.97,255.9059,10.53
23-12-2017 13:00:00 ,21.8,87.49,9.07,262.6206,9.97
23-12-2017 12:30:00 ,31.08,86.52,8.95,259.7587,10.92
23-12-2017 12:00:00 ,36.29,86.82,8.63,258.6201,9.49
23-12-2017 11:30:00 ,35.21,87.34,8.3,254.4759,10.48
23-12-2017 11:00:00 ,66.08,86.54,8.3,253.94,11.24
23-12-2017 10:30:00 ,85.71,86.64,8.23,252.8448,10.87
23-12-2017 10:00:00 ,35.91,87.94,7.95,249.7343,10.43
23-12-2017 09:30:00 ,24.69,89.13,7.72,254.5896,10.69
23-12-2017 09:00:00 ,7.79,88.8,7.67,254.7345,9.77
23-12-2017 08:30:00 ,1.68,88.47,7.66,253.5296,9.49
23-12-2017 08:00:00 ,0.23,88.46,7.61,254.2018,9.62
23-12-2017 07:30:00 ,0.12,88.51,7.6,253.1071,9.19
23-12-2017 07:00:00 ,0.1,89.51,7.51,251.7542,8.5
23-12-2017 06:30:00 ,0.1,91.06,7.13,247.6326,8.05
23-12-2017 06:00:00 ,0.13,91.39,6.87,249.2923,8.58
23-12-2017 05:30:00 ,0.12,91.08,6.79,249.5542,9.01
23-12-2017 05:00:00 ,0.12,90.57,6.79,253.9092,9.26
23-12-2017 04:30:00 ,0.12,90.6,6.68,248.5484,9.22
23-12-2017 04:00:00 ,0.11,90.74,6.55,248.9968,9.02
23-12-2017 03:30:00 ,0.09,90.08,6.35,246.6786,9.55
23-12-2017 03:00:00 ,0.09,88.44,6.19,245.4298,8.47
23-12-2017 02:30:00 ,0.09,87.52,5.88,238893,7.54
23-12-2017 02:00:00 ,0.09,88.36,5.46,230.4403,6.53
23-12-2017 01:30:00 ,0.09,89.83,5.19,219.67,5.42
23-12-2017 01:00:00 ,0.09,90.73,4.9,216.6561,4.71
23-12-2017 00:30:00 ,0.09,90.59,4.72,227.0963,4.52
23-12-2017 00:00:00 ,0.09,89.72,4.77,221.0519,4.85
22-12-2017 23:30:00 ,0.07,87.53,4.97,218.8074,4.29
22-12-2017 23:00:00 ,0.06,85,5.19,225337,3.07
22-12-2017 22:30:00 ,0.09,84.09,5.19,229.3208,3.64
22-12-2017 22:00:00 ,0.09,84.68,5.06,245.0188,4.95
22-12-2017 21:30:00 ,0.09,85.45,4.93,250.9363,4.95
22-12-2017 21:00:00 ,0.09,86.51,4.73,254.6831,5.17
22-12-2017 20:30:00 ,0.07,86.81,4.58,252.8282,5.5
22-12-2017 20:00:00 ,0.06,86.01,4.67,246.2162,4.47
22-12-2017 19:30:00 ,0.06,84.88,4.88,253.2552,4.14
22-12-2017 19:00:00 ,0.06,83.88,5.04,259.3951,4.22
22-12-2017 18:30:00 ,0.06,83.82,5.14,263.7394,3.75
22-12-2017 18:00:00 ,0.08,84.78,5.03,265693,3.81
22-12-2017 17:30:00 ,0.07,85.71,4.85,263.2278,4.89
22-12-2017 17:00:00 ,0.06,85.76,4.78,260.0884,4.78
22-12-2017 16:30:00 ,0.06,85.75,4.71,258.8536,4.86
22-12-2017 16:00:00 ,0.06,84.9,4.77,260.1494,4.67
22-12-2017 15:30:00 ,0.4,83.26,4.98,263.2902,4.22
22-12-2017 15:00:00 ,10.47,82.51,5.14,268.9258,4.62
22-12-2017 14:30:00 ,29.66,82.1,5.25,274.1704,4.84
22-12-2017 14:00:00 ,47.52,81.5,5.32,273.7106,5.04
22-12-2017 13:30:00 ,71.26,80.79,5.43,268.5559,4.59
22-12-2017 13:00:00 ,79.04,80.51,5.4,271191,4.7
22-12-2017 12:30:00 ,77.13,79.93,5.4,271.2061,4.07
22-12-2017 12:00:00 ,77.45,79.58,5.47,269.5195,3.47
22-12-2017 11:30:00 ,155.9,80.54,5.4,271.5644,4.23
22-12-2017 11:00:00 ,122.76,82.46,5.06,271.2137,4.32
22-12-2017 10:30:00 ,138.49,83.45,4.95,265077,4.26
22-12-2017 10:00:00 ,102.72,84.55,4.69,263.1572,4.65
22-12-2017 09:30:00 ,60.67,84.89,4.62,263.1572,4.03
22-12-2017 09:00:00 ,13.76,85.11,4.58,277.7438,3.97
22-12-2017 08:30:00 ,3.35,84.58,4.59,280.2087,4.41
22-12-2017 08:00:00 ,0.07,83.72,4.66,281.6814,4.59
22-12-2017 07:30:00 ,0.06,82.85,4.79,281.4508,4.55
22-12-2017 07:00:00 ,0.06,83.97,4.67,271.6707,4.14
22-12-2017 06:30:00 ,0.06,86.71,4.61,269.6389,3.68
22-12-2017 06:00:00 ,0.07,87.63,4.77,266.4989,4.38
22-12-2017 05:30:00 ,0.07,88.12,4.85,268.0748,4.61
22-12-2017 05:00:00 ,0.07,88.67,4.74,259.5472,5.34
22-12-2017 04:30:00 ,0.09,88.61,4.35,258.3901,3.96
22-12-2017 04:00:00 ,0.06,87.73,4.11,251.3407,4.28
22-12-2017 03:30:00 ,0.06,87.04,4.22,255.8476,3.37
22-12-2017 03:00:00 ,0.06,86.31,4.36,261.5642,3.48
22-12-2017 02:30:00 ,0.06,85.64,4.47,264.4916,3.88
22-12-2017 02:00:00 ,0.06,85.23,4.6,266.2738,3.77
22-12-2017 01:30:00 ,0.06,84.68,4.9,264.5994,4.23
22-12-2017 01:00:00 ,0.06,84.97,5.05,262.7275,3.91
22-12-2017 00:30:00 ,0.06,84.45,5.13,265.3776,3.98
22-12-2017 00:00:00 ,0.06,84.35,5.43,277125,4.99
21-12-2017 23:30:00 ,0.07,88.79,5.42,260.6568,5.22
21-12-2017 23:00:00 ,0.09,90.97,5.31,254.8388,5.48
21-12-2017 22:30:00 ,0.09,89.68,5.24,257.1905,4.96
21-12-2017 22:00:00 ,0.06,88.82,5.14,257.9885,4.78
21-12-2017 21:30:00 ,0.06,87.2,5.31,252.5688,4.57
21-12-2017 21:00:00 ,0.06,86.18,5.68,261.1634,4.59
21-12-2017 20:30:00 ,0.06,86.25,5.86,267.0061,4.97
21-12-2017 20:00:00 ,0.06,86.9,6.04,271.3238,5.1
21-12-2017 19:30:00 ,0.06,87.82,6.09,267222,4.42
21-12-2017 19:00:00 ,0.07,88.43,6.26,269.7582,5.24
21-12-2017 18:30:00 ,0.1,89.02,6.22,259.9851,4.86
21-12-2017 18:00:00 ,0.1,88.82,6.27,259439,5.15
21-12-2017 17:30:00 ,0.07,88.55,6.17,263.5662,5.3
21-12-2017 17:00:00 ,0.1,88.78,5.94,265.1865,5.62
21-12-2017 16:30:00 ,0.1,89.59,5.6,259.3876,5.57
21-12-2017 16:00:00 ,0.1,90.12,5.28,258.1356,5.8
21-12-2017 15:30:00 ,1.14,90.21,5.18,254.5896,5.74
21-12-2017 15:00:00 ,9.01,89.72,5.29,257.6501,4.68
21-12-2017 14:30:00 ,24.4,89.13,5.35,259.2212,5.02
21-12-2017 14:00:00 ,41.93,88.07,5.4,260.3823,4.11
21-12-2017 13:30:00 ,59.77,86.85,5.5,265046,3.86
21-12-2017 13:00:00 ,86.14,86.36,5.42,269.2823,4.02
21-12-2017 12:30:00 ,83.68,87.3,5.16,279.2678,4.49
21-12-2017 12:00:00 ,76.14,86.72,5.35,281.9796,5
21-12-2017 11:30:00 ,159.22,86.09,5.51,284.5218,4.77
21-12-2017 11:00:00 ,154,87.49,5.02,285.2345,5.27
21-12-2017 10:30:00 ,123.64,88.5,4.54,277.1397,4.26
21-12-2017 10:00:00 ,95.51,89.58,4.19,275.6156,3.74
21-12-2017 09:30:00 ,43.84,90.07,4.07,277.0074,4.13
21-12-2017 09:00:00 ,14.06,89.69,4.13,275687,4.48
21-12-2017 08:30:00 ,3.09,88.7,4.35,284.0646,5.25
21-12-2017 08:00:00 ,0.07,88.41,4.46,286.0583,5.26
21-12-2017 07:30:00 ,0.06,88.76,4.54,285.3678,5.16
21-12-2017 07:00:00 ,0.06,88.75,4.69,286.3303,5.72
21-12-2017 06:30:00 ,0.06,89.52,4.79,283.8936,5.41
21-12-2017 06:00:00 ,0.06,90.68,4.9,280.7068,4.54
21-12-2017 05:30:00 ,0.06,90.43,5.13,284.9008,4.28
21-12-2017 05:00:00 ,0.09,89.29,5.5,289.9115,3.56
21-12-2017 04:30:00 ,0.08,88.48,5.66,302.0837,2.72
21-12-2017 04:00:00 ,0.13,88.48,5.92,296022,4.54
21-12-2017 03:30:00 ,0.2,88.3,6.26,293.8539,5.17
21-12-2017 03:00:00 ,0.23,88.48,6.52,290.2946,5.27
21-12-2017 02:30:00 ,0.27,90.36,6.74,290.1548,5.14
21-12-2017 02:00:00 ,0.31,94.25,6.98,283.9481,4.63
21-12-2017 01:30:00 ,0.26,96.24,7.03,273.3385,4.99
21-12-2017 01:00:00 ,0.22,96.89,7,269.7623,4.67
21-12-2017 00:30:00 ,0.16,96.95,6.88,270.5981,4.18
21-12-2017 00:00:00 ,0.16,96.91,6.8,256.5638,4.34
20-12-2017 23:30:00 ,0.18,96.84,6.77,249.7462,4.89
20-12-2017 23:00:00 ,0.18,96.76,6.85,252.1249,4.8
20-12-2017 22:30:00 ,0.17,96.68,6.91,252646,4.94
20-12-2017 22:00:00 ,0.19,96.61,6.89,253.0092,4.78
20-12-2017 21:30:00 ,0.2,96.53,6.83,243.0639,4.65
20-12-2017 21:00:00 ,0.19,96.5,6.66,234.8622,3.91
20-12-2017 20:30:00 ,0.15,96.47,6.35,232.7921,3.21
20-12-2017 20:00:00 ,0.14,96.47,5.97,221.6434,3.37
20-12-2017 19:30:00 ,0.13,96.39,5.62,217.8959,3.21
20-12-2017 19:00:00 ,0.13,96.28,5.54,210.6582,3.28
20-12-2017 18:30:00 ,0.12,96.18,5.55,192.6833,3.15
20-12-2017 18:00:00 ,0.13,96.21,5.65,209.2863,2.89
20-12-2017 17:30:00 ,0.13,96.21,5.51,206.0321,2.7
20-12-2017 17:00:00 ,0.13,96.17,5.41,210.2824,2.89
20-12-2017 16:30:00 ,0.13,96.09,5.31,209.8937,2.81
20-12-2017 16:00:00 ,0.14,95.96,5.2,209.3447,2.81
20-12-2017 15:30:00 ,0.86,95.79,5.12,212.7068,3.35
20-12-2017 15:00:00 ,4.69,95.52,5,212.5713,3.37
20-12-2017 14:30:00 ,11.93,95.19,4.86,206.3505,3.58
20-12-2017 14:00:00 ,20.45,94.79,4.69,189.2678,4.31
20-12-2017 13:30:00 ,23.05,94.42,4.63,186.6757,4.22
20-12-2017 13:00:00 ,26.29,94.26,4.47,186.1322,4.37
20-12-2017 12:30:00 ,38.71,93.71,4.36,186.1984,5.37
20-12-2017 12:00:00 ,29.31,93.37,4.31,186.7305,4.46
20-12-2017 11:30:00 ,30.28,93.52,4.24,186.6682,3.76
20-12-2017 11:00:00 ,51.98,93.86,4.06,183.6723,3.8
20-12-2017 10:30:00 ,29.96,94.15,3.86,184.4617,4.56
20-12-2017 10:00:00 ,21.87,94.32,3.7,185.6176,4.25
20-12-2017 09:30:00 ,21.17,94.37,3.59,180.3581,3.44
20-12-2017 09:00:00 ,9.18,94.3,3.35,183.4009,3.34
20-12-2017 08:30:00 ,3,94.41,3.25,186.8195,4.1
20-12-2017 08:00:00 ,0.53,94.19,3.29,196.9681,3.26
20-12-2017 07:30:00 ,0.1,93.78,3.29,197.7447,3.53
20-12-2017 07:00:00 ,0.09,92.79,3.25,185.9716,3.65
20-12-2017 06:30:00 ,0.09,90.69,3.06,186.1984,3.73
20-12-2017 06:00:00 ,0.11,87.13,3.07,184327,3.61
20-12-2017 05:30:00 ,0.08,84.21,3.15,190.2836,3.21
20-12-2017 05:00:00 ,0.07,83.22,3.03,183.7594,3.12
20-12-2017 04:30:00 ,0.07,82.76,2.86,177.6674,2.71
20-12-2017 04:00:00 ,0.06,81.97,2.91,185.9784,3.23
20-12-2017 03:30:00 ,0.04,81.9,2.93,186.6135,2.91
20-12-2017 03:00:00 ,0.03,81.22,3.06,191.4493,2.81
20-12-2017 02:30:00 ,0.09,80.44,3.07,192.8852,2.7
20-12-2017 02:00:00 ,0.07,80.05,3,189.8193,2.85
20-12-2017 01:30:00 ,0.06,79.63,3.15,195633,2.36
20-12-2017 01:00:00 ,0.08,79.65,3.17,187.1686,2.33
20-12-2017 00:30:00 ,0.09,79.91,3.15,188.3519,1.9
20-12-2017 00:00:00 ,0.1,80.25,3.08,170.6347,2.09
19-12-2017 23:30:00 ,0.09,81.82,3.01,158.9879,1.9
19-12-2017 23:00:00 ,0.1,82.2,2.81,166.1944,2
19-12-2017 22:30:00 ,0.09,81.79,3.11,143.9356,1.36
19-12-2017 22:00:00 ,0.09,82.11,2.92,145.4854,2.08
19-12-2017 21:30:00 ,0.1,77.16,2.74,174.0732,1.92
19-12-2017 21:00:00 ,0.07,76.85,2.74,189.6238,1.48
19-12-2017 20:30:00 ,0.06,76.79,2.74,188.4889,1.75
19-12-2017 20:00:00 ,0.09,76.47,2.83,240.0685,1.82
19-12-2017 19:30:00 ,0.09,76.46,2.93,243.8731,1.71
19-12-2017 19:00:00 ,0.09,76.6,3.09,234797,1.22
19-12-2017 18:30:00 ,0.09,76.8,3.07,256.6158,1.03
19-12-2017 18:00:00 ,0.09,76.28,3.07,37.13469,0.81
19-12-2017 17:30:00 ,0.09,77.89,2.99,49.48282,1.41
19-12-2017 17:00:00 ,0.09,79.76,2.61,26.13304,1.96
19-12-2017 16:30:00 ,0.09,80.07,2.64,30.72183,2.72
19-12-2017 16:00:00 ,0.1,79.73,2.66,30.84237,2.41
19-12-2017 15:30:00 ,1.82,78.3,2.87,340.5462,2.23
19-12-2017 15:00:00 ,9.42,77.31,3.01,343.9326,2.09
19-12-2017 14:30:00 ,12.82,79.58,3.01,331.0053,1.74
19-12-2017 14:00:00 ,20.82,79.86,2.94,345.9967,1.46
19-12-2017 13:30:00 ,25.85,79.76,2.94,7.447417,2.14
19-12-2017 13:00:00 ,19.84,81,2.95,5.499491,2.47
19-12-2017 12:30:00 ,21.1,81.29,3.15,16.11085,2.38
19-12-2017 12:00:00 ,23.94,80.71,3.41,0.7622048,1.65
19-12-2017 11:30:00 ,23.99,80.85,3.42,345.5044,1.84
19-12-2017 11:00:00 ,22.07,80.21,3.43,334.0427,2.44
19-12-2017 10:30:00 ,23.42,78.41,3.51,321.9776,3.28
19-12-2017 10:00:00 ,13.56,80.67,3.65,328.6669,2.88
19-12-2017 09:30:00 ,11.95,80.51,3.6,322.3015,2.82
19-12-2017 09:00:00 ,10.06,81.46,3.44,321527,2.43
19-12-2017 08:30:00 ,4.2,84.8,3.29,323.5759,2.51
19-12-2017 08:00:00 ,0.21,87.02,3.38,312459,1.78
19-12-2017 07:30:00 ,0.06,87.19,3.51,305.8536,1.9
19-12-2017 07:00:00 ,0.09,87.51,3.56,314.8295,1.63
19-12-2017 06:30:00 ,0.09,88.05,3.5,308.1039,1.92
19-12-2017 06:00:00 ,0.09,88.01,3.54,286.8929,2.17
19-12-2017 05:30:00 ,0.09,87.02,3.71,262.0731,2.11
19-12-2017 05:00:00 ,0.09,87.59,3.66,270.2363,2.04
19-12-2017 04:30:00 ,0.07,88.04,3.47,288.3608,2.35
19-12-2017 04:00:00 ,0.06,87.17,3.47,296.3544,2
19-12-2017 03:30:00 ,0.08,87.8,3.43,304.2511,1.97
19-12-2017 03:00:00 ,0.09,88.37,3.46,287.7903,2.19
19-12-2017 02:30:00 ,0.09,88.63,3.54,277.0953,2.24
19-12-2017 02:00:00 ,0.1,88.61,3.62,256.5281,1.89
19-12-2017 01:30:00 ,0.08,89.3,3.47,257.8967,2.05
19-12-2017 01:00:00 ,0.08,89.67,3.34,266.4162,2.54
19-12-2017 00:30:00 ,0.1,89.67,3.18,251.0401,3.32
19-12-2017 00:00:00 ,0.12,89.34,3.02,242.1211,3.69
18-12-2017 23:30:00 ,0.12,89.1,2.88,215.9493,3.21
18-12-2017 23:00:00 ,0.11,88.47,2.8,205.9799,2.85
18-12-2017 22:30:00 ,0.1,88.05,2.73,207.2585,2.66
18-12-2017 22:00:00 ,0.11,87.63,2.68,204.2502,2.6
18-12-2017 21:30:00 ,0.1,87.34,2.62,196.3139,2.62
18-12-2017 21:00:00 ,0.1,86.97,2.53,214.49,3.66
18-12-2017 20:30:00 ,0.1,86.24,2.53,209.6842,3.51
18-12-2017 20:00:00 ,0.1,85.84,2.51,209.7449,3.8
18-12-2017 19:30:00 ,0.07,86.48,2.48,207.8151,4.22
18-12-2017 19:00:00 ,0.06,84.45,2.69,201055,4.38
18-12-2017 18:30:00 ,0.06,85.32,2.61,193.0399,4.1
18-12-2017 18:00:00 ,0.06,85.04,2.58,191.5249,4.16
18-12-2017 17:30:00 ,0.06,84.79,2.54,187.0647,4.31
18-12-2017 17:00:00 ,0.04,83.9,2.54,186327,4.31
18-12-2017 16:30:00 ,0.05,83.13,2.58,183.6572,3.98
18-12-2017 16:00:00 ,0.06,82.53,2.58,189.4623,3.68
18-12-2017 15:30:00 ,0.51,82.33,2.58,190.6562,3.76
18-12-2017 15:00:00 ,7.99,81.88,2.52,189.2269,4.17
18-12-2017 14:30:00 ,17.62,81.65,2.4,192.6716,3.74
18-12-2017 14:00:00 ,36.5,81.9,2.22,185.6871,4.46
18-12-2017 13:30:00 ,26.01,82.24,2.17,188317,4.83
18-12-2017 13:00:00 ,26.78,83.15,2.15,187.4521,3.8
18-12-2017 12:30:00 ,25.37,84.96,1.87,195.3938,3.52
18-12-2017 12:00:00 ,25.99,87.33,1.62,197.0302,3.94
18-12-2017 11:30:00 ,20.54,91.09,1.05,183.7671,4.31
18-12-2017 11:00:00 ,15.82,91.28,0.89,183.2128,4.32
18-12-2017 10:30:00 ,15.37,90.45,1.08,181.3074,4.6
18-12-2017 10:00:00 ,12.87,89.82,1.31,177.9966,4.44
18-12-2017 09:30:00 ,9.52,90.41,1.24,178.4518,4.27
18-12-2017 09:00:00 ,4.18,90.14,1.15,189.4423,3.58
18-12-2017 08:30:00 ,1.18,88.66,1.25,193704,3.22
18-12-2017 08:00:00 ,0.23,87.22,1.4,191.9327,3.55
18-12-2017 07:30:00 ,0.07,86.12,1.84,190.2281,3.31
18-12-2017 07:00:00 ,0.08,84.17,2.3,185.2051,4.46
18-12-2017 06:30:00 ,0.08,83.52,2.31,177.0185,3.63
18-12-2017 06:00:00 ,0.04,83.55,2.03,168.9869,3.93
18-12-2017 05:30:00 ,0.03,82.71,1.99,169.7891,4.02
18-12-2017 05:00:00 ,0.03,81.17,1.98,168.2269,3.5
18-12-2017 04:30:00 ,0.04,80.41,2.02,166307,3.92
18-12-2017 04:00:00 ,0.03,80.97,1.85,168.4583,4.11
18-12-2017 03:30:00 ,0.03,80.93,1.78,174.8374,4.21
18-12-2017 03:00:00 ,0.03,81.02,1.62,175.4493,3.64
18-12-2017 02:30:00 ,0.03,80.6,1.65,181.2966,3.88
18-12-2017 02:00:00 ,0.03,81.2,1.52,179.8819,3.94
18-12-2017 01:30:00 ,0.03,81.73,1.43,174.2894,4.64
18-12-2017 01:00:00 ,0.03,80.84,1.39,174.6663,5.1
18-12-2017 00:30:00 ,0.03,80.57,1.38,176.1314,4.39
18-12-2017 00:00:00 ,0.03,83.66,1.19,182.3421,3.79
17-12-2017 23:30:00 ,0.03,84.6,1.16,187.7493,3.77
17-12-2017 23:00:00 ,0.03,84.18,1.14,179.7661,3.98
17-12-2017 22:30:00 ,0.03,83.13,1.12,188.5133,2.79
17-12-2017 22:00:00 ,0.03,81.67,1.2,191.5181,2.96
17-12-2017 21:30:00 ,0.05,79.77,1.11,190042,3.24
17-12-2017 21:00:00 ,0.03,78.79,0.86,189.5394,2.37
17-12-2017 20:30:00 ,0.03,77.79,0.78,194.2936,2.37
17-12-2017 20:00:00 ,0.03,76.59,0.84,197835,1.97
17-12-2017 19:30:00 ,0.03,75.28,0.97,200.0844,2.07
17-12-2017 19:00:00 ,0.03,74.32,1.12,195024,1.95
17-12-2017 18:30:00 ,0.03,73.29,1.35,205.5553,2.07
17-12-2017 18:00:00 ,0.03,73.09,1.54,218.0017,2.03
17-12-2017 17:30:00 ,0.03,73.38,1.45,226.67,2.78
17-12-2017 17:00:00 ,0.03,73.17,1.62,224.5018,2.48
17-12-2017 16:30:00 ,0.03,73.75,1.56,219639,2.45
17-12-2017 16:00:00 ,0.03,73.92,1.51,204.2976,2.02
17-12-2017 15:30:00 ,0.99,73.23,1.59,194.3493,1.83
17-12-2017 15:00:00 ,8.95,71.71,1.81,235.8441,1.55
17-12-2017 14:30:00 ,20.74,72.84,1.62,272.4503,1.43
17-12-2017 14:00:00 ,31.19,74.4,1.11,300.0252,2.21
17-12-2017 13:30:00 ,33.71,76.31,0.97,289.6944,2.54
17-12-2017 13:00:00 ,34.83,79.35,0.92,298.5231,2.58
17-12-2017 12:30:00 ,31.87,80.5,0.86,327.8507,2.1
17-12-2017 12:00:00 ,40.04,81.17,0.76,324.8358,2.4
17-12-2017 11:30:00 ,35.01,81.15,0.89,290.7722,1.7
17-12-2017 11:00:00 ,34.95,81,0.75,293.1208,1.35
17-12-2017 10:30:00 ,41.59,81.55,0.5,272.5734,1.04
17-12-2017 10:00:00 ,50.85,84.28,-0.25,285.4058,1.17
17-12-2017 09:30:00 ,25.5,84.83,-0.55,333.8228,1.58
17-12-2017 09:00:00 ,13.68,84.89,-0.56,323.1543,2.67
17-12-2017 08:30:00 ,4.78,85.08,-0.65,318.6343,2.58
17-12-2017 08:00:00 ,0.34,84.75,-0.84,309.3878,2.27
