Timestamp,Solar Radiation,Relative Humidity,Temperature,Wind Direction,Wind Speed
17-12-2017 07:30:00 ,0.03,82.8,-0.48,339.5603,2.22
17-12-2017 07:00:00 ,0.04,82.26,-0.42,349.3571,2.91
17-12-2017 06:30:00 ,0.06,81.87,-0.44,349.5085,2.5
17-12-2017 06:00:00 ,0.06,82.04,-0.48,349.3425,3.16
17-12-2017 05:30:00 ,0.08,82.81,-0.48,341.0856,2.79
17-12-2017 05:00:00 ,0.08,83.54,-0.55,332.4148,3.51
17-12-2017 04:30:00 ,0.08,84.58,-0.27,330.7719,4.11
17-12-2017 04:00:00 ,0.08,85.99,0.04,330.8759,3.81
17-12-2017 03:30:00 ,0.07,84.72,0.56,342.2272,3.19
17-12-2017 03:00:00 ,0.06,83.31,0.68,352.9945,2.86
17-12-2017 02:30:00 ,0.08,82.6,0.57,354.3373,3.86
17-12-2017 02:00:00 ,0.07,87.78,0.48,346.7249,3.39
17-12-2017 01:30:00 ,0.06,88.92,0.3,320.2096,3.03
17-12-2017 01:00:00 ,0.06,89.76,0.29,294.6191,2.66
17-12-2017 00:30:00 ,0.06,89.9,0.25,286.8005,2.89
17-12-2017 00:00:00 ,0.06,90.39,0.19,272.6574,2.77
16-12-2017 23:30:00 ,0.06,90.51,0.01,252.8798,3.32
16-12-2017 23:00:00 ,0.06,88.21,-0.01,252.0852,3.42
16-12-2017 22:30:00 ,0.05,84.3,0.16,245.1675,3.37
16-12-2017 22:00:00 ,0.05,80.01,0.38,258.0239,3.22
16-12-2017 21:30:00 ,0.06,76.82,0.66,252.4626,2.64
16-12-2017 21:00:00 ,0.05,75.14,0.61,271.5514,2.78
16-12-2017 20:30:00 ,0.05,72.41,0.61,255394,3.18
16-12-2017 20:00:00 ,0.03,72.1,0.58,250.4171,3.19
16-12-2017 19:30:00 ,0.03,72.93,0.4,248.5484,3.44
16-12-2017 19:00:00 ,0.03,73.32,0.42,244.2783,3.4
16-12-2017 18:30:00 ,0.03,73.08,0.6,240.7512,3.07
16-12-2017 18:00:00 ,0.03,73.36,0.71,239.6592,3.1
16-12-2017 17:30:00 ,0.03,72.46,0.89,242.7004,3.1
16-12-2017 17:00:00 ,0.03,71.35,1.1,250.8641,3.02
16-12-2017 16:30:00 ,0.03,71.08,1.28,248.1551,3.05
16-12-2017 16:00:00 ,0.03,67.68,1.76,247.9351,2.83
16-12-2017 15:30:00 ,1.24,65.44,2.19,262.5738,2.57
16-12-2017 15:00:00 ,14.97,64.49,2.41,267.2394,3.2
16-12-2017 14:30:00 ,24.11,66.49,2.31,273.9576,3.27
16-12-2017 14:00:00 ,77.33,67.53,2.47,273.5605,3.82
16-12-2017 13:30:00 ,100.42,66.52,2.56,270.2422,4.14
16-12-2017 13:00:00 ,124.38,64.63,2.61,280.1543,4.14
16-12-2017 12:30:00 ,126.84,66.09,2.55,289.9181,3.9
16-12-2017 12:00:00 ,168.76,66.75,2.86,273.2072,3.83
16-12-2017 11:30:00 ,182.23,73.95,2.5,275.5198,3.33
16-12-2017 11:00:00 ,155.68,80.71,2.15,258.7851,2.9
16-12-2017 10:30:00 ,144.9,82.83,1.75,264.1713,3.42
16-12-2017 10:00:00 ,141.46,86.92,1.4,258.2269,3.44
16-12-2017 09:30:00 ,72.11,89.61,1.12,257.5741,3.45
16-12-2017 09:00:00 ,23.54,89.12,0.94,275.6391,2.84
16-12-2017 08:30:00 ,9.07,85.13,1.32,252.3751,3.04
16-12-2017 08:00:00 ,0.2,84.62,1.64,265.5738,2.15
16-12-2017 07:30:00 ,0.03,87.27,1.53,265.0405,2.4
16-12-2017 07:00:00 ,0.03,88.01,1.65,260.0534,3.04
16-12-2017 06:30:00 ,0.03,87.86,1.78,267.7285,2.8
16-12-2017 06:00:00 ,0.05,87.64,1.82,252.1286,3.9
16-12-2017 05:30:00 ,0.06,86.77,2.08,239.0156,3.41
16-12-2017 05:00:00 ,0.06,87.94,2.17,247.3892,3.72
16-12-2017 04:30:00 ,0.07,88.59,2.34,236.7717,3.81
16-12-2017 04:00:00 ,0.06,89.04,2.48,223.0769,3.86
16-12-2017 03:30:00 ,0.05,89.61,2.46,212.5713,3.6
16-12-2017 03:00:00 ,0.06,92.02,2.12,219639,3.43
16-12-2017 02:30:00 ,0.07,92.81,1.64,231.9863,4.05
16-12-2017 02:00:00 ,0.09,92.08,1.74,219.1595,3.64
16-12-2017 01:30:00 ,0.06,92.44,1.82,202.3004,3.13
16-12-2017 01:00:00 ,0.06,92.7,1.76,198435,2.71
16-12-2017 00:30:00 ,0.08,92.85,1.69,206565,2.8
16-12-2017 00:00:00 ,0.09,93.08,1.35,215.8322,2.64
15-12-2017 23:30:00 ,0.07,91.63,1.42,224.7446,3.27
15-12-2017 23:00:00 ,0.06,90.46,1.96,234.6564,3.45
15-12-2017 22:30:00 ,0.06,89.88,2.16,233.6955,2.85
15-12-2017 22:00:00 ,0.06,89.61,2.23,236.5396,2.99
15-12-2017 21:30:00 ,0.06,89.54,2.25,229.4502,2.74
15-12-2017 21:00:00 ,0.06,89.78,2.36,225.5804,2.73
15-12-2017 20:30:00 ,0.06,90.36,2.26,243.5918,2.89
15-12-2017 20:00:00 ,0.06,89.19,2.49,246.7085,2.8
15-12-2017 19:30:00 ,0.06,88.24,2.59,239.5044,2.79
15-12-2017 19:00:00 ,0.06,87.45,2.66,238.9752,3.15
15-12-2017 18:30:00 ,0.06,85.89,2.81,239.4807,2.98
15-12-2017 18:00:00 ,0.06,85.25,2.96,239.5823,3.19
15-12-2017 17:30:00 ,0.07,84.82,3.1,221.3194,2.82
15-12-2017 17:00:00 ,0.06,84.4,3.02,223.6561,2.36
15-12-2017 16:30:00 ,0.06,84.29,2.98,240.8499,2.42
15-12-2017 16:00:00 ,0.06,85.97,2.98,245.9291,2.94
15-12-2017 15:30:00 ,0.7,85,2.98,248658,3.42
15-12-2017 15:00:00 ,12.11,83.02,3.14,249.1822,3.44
15-12-2017 14:30:00 ,33.36,81.5,3.23,249.3339,3.54
15-12-2017 14:00:00 ,52.74,82.27,3.2,245.4298,3.89
15-12-2017 13:30:00 ,37.15,82.86,3.36,258266,2.89
15-12-2017 13:00:00 ,23.56,82.47,3.4,260.7153,4.55
15-12-2017 12:30:00 ,41.5,81.29,3.69,258006,4.22
15-12-2017 12:00:00 ,44.65,78.92,3.85,254.8076,4.58
15-12-2017 11:30:00 ,60.76,78.4,3.92,243.7512,4.23
15-12-2017 11:00:00 ,53.96,79.62,3.95,232.6733,3.72
15-12-2017 10:30:00 ,38.33,81.58,3.89,233.3708,3.41
15-12-2017 10:00:00 ,23.97,85.17,3.67,234.0701,4
15-12-2017 09:30:00 ,10.25,86.52,3.56,227.7344,3.51
15-12-2017 09:00:00 ,9.23,85.9,3.52,229.3987,3.76
15-12-2017 08:30:00 ,5.61,84.97,3.48,219.9723,4.06
15-12-2017 08:00:00 ,0.14,84.32,3.43,225.6662,3.93
15-12-2017 07:30:00 ,0.09,84.02,3.29,224831,4.02
15-12-2017 07:00:00 ,0.1,84.23,3.2,229.4379,3.82
15-12-2017 06:30:00 ,0.09,84.82,3,226.1066,4.33
15-12-2017 06:00:00 ,0.06,85.09,2.84,221.3301,4.41
15-12-2017 05:30:00 ,0.04,84.82,2.83,223.5825,4.43
15-12-2017 05:00:00 ,0.09,84.74,2.93,222.8039,4.28
15-12-2017 04:30:00 ,0.08,84.17,3.12,220.1532,4.44
15-12-2017 04:00:00 ,0.09,83.79,3.26,224.0636,4.37
15-12-2017 03:30:00 ,0.09,84.27,3.27,225.7639,4.7
15-12-2017 03:00:00 ,0.07,84.81,3.16,220.4095,5.25
15-12-2017 02:30:00 ,0.06,84.95,2.98,220.6142,5.26
15-12-2017 02:00:00 ,0.06,85.58,2.83,216.1399,5.31
15-12-2017 01:30:00 ,0.06,86.17,2.7,215.0984,5.71
15-12-2017 01:00:00 ,0.06,87.25,2.51,216.6784,5.78
15-12-2017 00:30:00 ,0.05,87.81,2.38,215.7343,4.86
15-12-2017 00:00:00 ,0.06,87.55,2.43,219.4073,5.06
14-12-2017 23:30:00 ,0.06,87.83,2.4,215.1949,4.96
14-12-2017 23:00:00 ,0.06,87.78,2.4,215.3153,5.51
14-12-2017 22:30:00 ,0.06,86.98,2.46,214.5146,5.47
14-12-2017 22:00:00 ,0.06,86.94,2.48,215.8376,5.28
14-12-2017 21:30:00 ,0.06,86.76,2.51,215524,5.54
14-12-2017 21:00:00 ,0.07,86.47,2.47,216.6804,5.58
14-12-2017 20:30:00 ,0.06,86.02,2.41,215.5927,5.75
14-12-2017 20:00:00 ,0.06,84.89,2.5,212334,5.73
14-12-2017 19:30:00 ,0.06,84.16,2.67,211373,5.46
14-12-2017 19:00:00 ,0.06,83.57,2.78,219.7751,5.35
14-12-2017 18:30:00 ,0.06,84.78,2.73,221.0519,5.64
14-12-2017 18:00:00 ,0.06,84.24,2.82,216.9409,6.2
14-12-2017 17:30:00 ,0.06,83.21,2.98,220.0961,6.26
14-12-2017 17:00:00 ,0.06,82.32,3.23,221.3764,6.19
14-12-2017 16:30:00 ,0.06,81.83,3.43,218.9559,6.36
14-12-2017 16:00:00 ,0.03,81.34,3.55,218.4021,5.87
14-12-2017 15:30:00 ,2.36,80.22,3.52,217.2767,6.2
14-12-2017 15:00:00 ,19.38,77.75,4.14,228507,6.54
14-12-2017 14:30:00 ,29.97,77.37,4.41,232.3798,6.96
14-12-2017 14:00:00 ,65.22,79.3,4.29,243.1709,7.56
14-12-2017 13:30:00 ,57.7,78.39,4.21,242.1701,8.17
14-12-2017 13:00:00 ,66.42,79.72,4.08,238689,8.4
14-12-2017 12:30:00 ,103.12,83.86,3.75,236.3766,8.05
14-12-2017 12:00:00 ,73.66,84.94,3.6,238.2357,8.43
14-12-2017 11:30:00 ,31.79,87.44,3.23,234.5036,7.64
14-12-2017 11:00:00 ,29.43,89.78,2.68,231.3958,6.36
14-12-2017 10:30:00 ,21.84,90.77,1.86,220.1105,4.84
14-12-2017 10:00:00 ,17.56,90.83,1.57,223.1249,3.78
14-12-2017 09:30:00 ,11.92,91.37,1.21,198.1641,2.51
14-12-2017 09:00:00 ,4.15,90.09,1.2,215.8002,2.67
14-12-2017 08:30:00 ,1,89.63,1.73,212.8578,2.92
14-12-2017 08:00:00 ,0.07,89.75,2.03,181.5579,2.87
14-12-2017 07:30:00 ,0.06,89.64,2.06,162.8973,3.06
14-12-2017 07:00:00 ,0.06,89.84,2.06,154.0369,3.22
14-12-2017 06:30:00 ,0.06,89.53,1.96,150.3148,4.72
14-12-2017 06:00:00 ,0.06,88.71,2.25,148.6445,5.32
14-12-2017 05:30:00 ,0.06,87.16,2.89,154.8179,6.02
14-12-2017 05:00:00 ,0.07,85.05,3.38,148.9948,5.06
14-12-2017 04:30:00 ,0.08,85.17,3.36,156.0375,4.36
14-12-2017 04:00:00 ,0.07,85.59,3.31,163.2664,5.8
14-12-2017 03:30:00 ,0.08,85.78,3.46,163.7589,5.5
14-12-2017 03:00:00 ,0.07,88.81,3.26,170.2458,4.64
14-12-2017 02:30:00 ,0.06,90.72,2.94,175.2852,5.23
14-12-2017 02:00:00 ,0.06,87.38,2.82,176.3277,4.35
14-12-2017 01:30:00 ,0.06,86.41,2.62,179.5255,4.49
14-12-2017 01:00:00 ,0.06,86.1,2.58,182381,4.61
14-12-2017 00:30:00 ,0.07,84.52,2.69,178.8139,5.28
14-12-2017 00:00:00 ,0.08,83.9,2.8,180.9509,6.63
13-12-2017 23:30:00 ,0.09,84.49,2.88,176.9187,7.03
13-12-2017 23:00:00 ,0.1,84.89,2.94,175.4026,7.39
13-12-2017 22:30:00 ,0.18,84.68,2.99,177.9966,7.18
13-12-2017 22:00:00 ,0.31,85.23,3.01,175.0506,7.9
13-12-2017 21:30:00 ,0.13,85.45,2.99,173.5434,8.18
13-12-2017 21:00:00 ,0.06,87.1,2.79,173.8928,8.15
13-12-2017 20:30:00 ,0.06,88.19,2.58,172.3511,7.8
13-12-2017 20:00:00 ,0.06,88.67,2.34,174.2191,8.45
13-12-2017 19:30:00 ,0.06,88.36,2.42,173.4902,8.47
13-12-2017 19:00:00 ,0.09,88.17,2.46,174.2776,8.25
13-12-2017 18:30:00 ,0.09,87.9,2.53,169.9298,7.63
13-12-2017 18:00:00 ,0.06,87.19,2.45,169.9507,7.82
13-12-2017 17:30:00 ,0.06,85.39,2.71,169.4608,7.66
13-12-2017 17:00:00 ,0.09,86.07,2.58,170.1088,8.33
13-12-2017 16:30:00 ,0.09,84.4,2.68,172.1025,9.22
13-12-2017 16:00:00 ,0.06,81.57,2.91,172.7002,9.6
13-12-2017 15:30:00 ,0.2,77.45,3.19,173.3243,9.83
13-12-2017 15:00:00 ,1.96,77.01,3.21,172304,9.84
13-12-2017 14:30:00 ,4.76,77.11,2.97,172.8603,9.92
13-12-2017 14:00:00 ,6.58,77.04,2.83,175.9734,8.75
13-12-2017 13:30:00 ,14.53,76.8,2.79,173.5169,9.72
13-12-2017 13:00:00 ,24.51,76.65,2.83,175.8724,9.29
13-12-2017 12:30:00 ,22.69,77.23,2.89,176.5711,8.26
13-12-2017 12:00:00 ,36.35,77.29,2.72,175.4922,8.8
13-12-2017 11:30:00 ,69.53,78.39,2.63,174.5708,8.35
13-12-2017 11:00:00 ,62.02,77.76,2.69,183.3315,8.26
13-12-2017 10:30:00 ,57.03,78,2.56,180.5919,8.27
13-12-2017 10:00:00 ,42.4,78.98,2.39,182.8624,8.2
13-12-2017 09:30:00 ,38.31,78.81,2.15,184.4078,7.63
13-12-2017 09:00:00 ,25.49,78.81,1.91,184.2364,8.09
13-12-2017 08:30:00 ,9.71,79.68,1.86,186.0152,7.66
13-12-2017 08:00:00 ,3.26,78.46,2.01,188.5248,6.8
13-12-2017 07:30:00 ,0.06,77.8,2.09,192.9492,6.78
13-12-2017 07:00:00 ,0.08,78.2,2.14,195.2657,6.3
13-12-2017 06:30:00 ,0.08,79.98,2.19,200.3699,5.69
13-12-2017 06:00:00 ,0.07,78.54,2.23,214.0295,7.26
13-12-2017 05:30:00 ,0.06,80.35,2.31,207.2223,6.5
13-12-2017 05:00:00 ,0.06,79.36,2.35,214.0919,5.97
13-12-2017 04:30:00 ,0.06,81.23,2.59,210002,6.26
13-12-2017 04:00:00 ,0.06,84.3,2.59,216.7256,5.58
13-12-2017 03:30:00 ,0.05,85.79,2.49,215.9662,5.63
13-12-2017 03:00:00 ,0.03,86.12,2.48,213.7901,4.74
13-12-2017 02:30:00 ,0.06,86.22,2.44,217.3493,4.52
13-12-2017 02:00:00 ,0.06,86.5,2.34,225.7594,4.29
13-12-2017 01:30:00 ,0.06,86.33,2.38,225339,4.83
13-12-2017 01:00:00 ,0.04,85.44,2.35,215.1378,5.48
13-12-2017 00:30:00 ,0.05,84.3,2.22,207372,5.26
13-12-2017 00:00:00 ,0.04,82.23,1.86,203.9134,4.76
12/12/17 23:30,0.06,81.69,1.38,208.3817,4.41
12/12/17 23:00,0.04,81.14,1,215.5514,5.4
12/12/17 22:30,0.03,80.95,0.77,223.0021,5.33
12/12/17 22:00,0.03,81.17,0.62,220.6525,4.71
12/12/17 21:30,0.03,78.51,1.06,216.3045,4.11
12/12/17 21:00,0.04,77.08,1.27,232.3953,4.19
12/12/17 20:30,0.06,75.25,1.42,241.8997,4.21
12/12/17 20:00,0.06,73.14,1.48,256.8469,4.51
12/12/17 19:30,0.04,72.66,1.39,258.9198,4.7
12/12/17 19:00,0.04,71.63,1.47,264.4076,4.24
12/12/17 18:30,0.03,71.61,1.54,277.7438,4.75
12/12/17 18:00,0.03,83.93,1.17,286.0112,3.46
12/12/17 17:30,0.06,85.73,1.15,298.3168,4.9
12/12/17 17:00,0.05,73.82,1.87,278663,4.31
12/12/17 16:30,0.06,74.12,1.85,305.5652,5
12/12/17 16:00,0.07,76.82,1.69,295.56,5.75
12/12/17 15:30,0.65,77.2,1.76,303.8884,4.66
12/12/17 15:00,6.62,77.35,1.79,295.2451,4.23
12/12/17 14:30,19.69,78.2,1.78,304.6801,4.78
12/12/17 14:00,21.37,84.08,1.5,308211,4.52
12/12/17 13:30,16.99,82.02,1.8,298.7739,4.28
12/12/17 13:00,0,0,0,Ukendt ,0
12/12/17 12:30,0,0,0,Ukendt ,0
12/12/17 12:00,0,0,0,Ukendt ,0
12/12/17 11:30,0,0,0,Ukendt ,0
12/12/17 11:00,0,0,0,Ukendt ,0
12/12/17 10:30,0,0,0,Ukendt ,0
12/12/17 10:00,0,0,0,Ukendt ,0
12/12/17 9:30,0,0,0,Ukendt ,0
12/12/17 9:00,0,0,0,Ukendt ,0
12/12/17 8:30,0,0,0,Ukendt ,0
12/12/17 8:00,0,0,0,Ukendt ,0
12/12/17 7:30,0,0,0,Ukendt ,0
12/12/17 7:00,0,0,0,Ukendt ,0
12/12/17 6:30,0,0,0,Ukendt ,0
12/12/17 6:00,0,0,0,Ukendt ,0
12/12/17 5:30,0,0,0,Ukendt ,0
12/12/17 5:00,0,0,0,Ukendt ,0
12/12/17 4:30,0,0,0,Ukendt ,0
12/12/17 4:00,0,0,0,Ukendt ,0
12/12/17 3:30,0,0,0,Ukendt ,0
12/12/17 3:00,0,0,0,Ukendt ,0
12/12/17 2:30,0,0,0,Ukendt ,0
12/12/17 2:00,0,0,0,Ukendt ,0
12/12/17 1:30,0,0,0,Ukendt ,0
12/12/17 1:00,0,0,0,Ukendt ,0
12/12/17 0:30,0,0,0,Ukendt ,0
12/12/17 0:00,0,0,0,Ukendt ,0
11/12/17 23:30,0,0,0,Ukendt ,0
11/12/17 23:00,0,0,0,Ukendt ,0
11/12/17 22:30,0,0,0,Ukendt ,0
11/12/17 22:00,0,0,0,Ukendt ,0
11/12/17 21:30,0,0,0,Ukendt ,0
11/12/17 21:00,0,0,0,Ukendt ,0
11/12/17 20:30,0,0,0,Ukendt ,0
11/12/17 20:00,0,0,0,Ukendt ,0
11/12/17 19:30,0,0,0,Ukendt ,0
11/12/17 19:00,0,0,0,Ukendt ,0
11/12/17 18:30,0,0,0,Ukendt ,0
11/12/17 18:00,0,0,0,Ukendt ,0
11/12/17 17:30,0,0,0,Ukendt ,0
11/12/17 17:00,0,0,0,Ukendt ,0
11/12/17 16:30,0,0,0,Ukendt ,0
11/12/17 16:00,0,0,0,Ukendt ,0
11/12/17 15:30,0,0,0,Ukendt ,0
11/12/17 15:00,0,0,0,Ukendt ,0
11/12/17 14:30,0,0,0,Ukendt ,0
11/12/17 14:00,0,0,0,Ukendt ,0
11/12/17 13:30,0,0,0,Ukendt ,0
11/12/17 13:00,0,0,0,Ukendt ,0
11/12/17 12:30,0,0,0,Ukendt ,0
11/12/17 12:00,0,0,0,Ukendt ,0
11/12/17 11:30,0,0,0,Ukendt ,0
11/12/17 11:00,0,0,0,Ukendt ,0
11/12/17 10:30,0,0,0,Ukendt ,0
11/12/17 10:00,0,0,0,Ukendt ,0
11/12/17 9:30,0,0,0,Ukendt ,0
11/12/17 9:00,0,0,0,Ukendt ,0
11/12/17 8:30,0,0,0,Ukendt ,0
11/12/17 8:00,0,0,0,Ukendt ,0
11/12/17 7:30,0,0,0,Ukendt ,0
11/12/17 7:00,0,0,0,Ukendt ,0
11/12/17 6:30,0,0,0,Ukendt ,0
11/12/17 6:00,0,0,0,Ukendt ,0
11/12/17 5:30,0,0,0,Ukendt ,0
11/12/17 5:00,0,0,0,Ukendt ,0
11/12/17 4:30,0,0,0,Ukendt ,0
11/12/17 4:00,0,0,0,Ukendt ,0
11/12/17 3:30,0,0,0,Ukendt ,0
11/12/17 3:00,0,0,0,Ukendt ,0
11/12/17 2:30,0,0,0,Ukendt ,0
11/12/17 2:00,0,0,0,Ukendt ,0
11/12/17 1:30,0,0,0,Ukendt ,0
11/12/17 1:00,0,0,0,Ukendt ,0
11/12/17 0:30,0,0,0,Ukendt ,0
11/12/17 0:00,0,0,0,Ukendt ,0
10/12/17 23:30,0,0,0,Ukendt ,0
10/12/17 23:00,0,0,0,Ukendt ,0
10/12/17 22:30,0,0,0,Ukendt ,0
10/12/17 22:00,0,0,0,Ukendt ,0
10/12/17 21:30,0,0,0,Ukendt ,0
10/12/17 21:00,0,0,0,Ukendt ,0
10/12/17 20:30,0,0,0,Ukendt ,0
10/12/17 20:00,0,0,0,Ukendt ,0
10/12/17 19:30,0,0,0,Ukendt ,0
10/12/17 19:00,0,0,0,Ukendt ,0
10/12/17 18:30,0,0,0,Ukendt ,0
10/12/17 18:00,0,0,0,Ukendt ,0
10/12/17 17:30,0,0,0,Ukendt ,0
10/12/17 17:00,0,0,0,Ukendt ,0
10/12/17 16:30,0,0,0,Ukendt ,0
10/12/17 16:00,0,0,0,Ukendt ,0
10/12/17 15:30,0,0,0,Ukendt ,0
10/12/17 15:00,0,0,0,Ukendt ,0
10/12/17 14:30,0,0,0,Ukendt ,0
10/12/17 14:00,0,0,0,Ukendt ,0
10/12/17 13:30,0,0,0,Ukendt ,0
10/12/17 13:00,0,0,0,Ukendt ,0
10/12/17 12:30,0,0,0,Ukendt ,0
10/12/17 12:00,0,0,0,Ukendt ,0
10/12/17 11:30,0,0,0,Ukendt ,0
10/12/17 11:00,0,0,0,Ukendt ,0
10/12/17 10:30,0,0,0,Ukendt ,0
10/12/17 10:00,0,0,0,Ukendt ,0
10/12/17 9:30,0,0,0,Ukendt ,0
10/12/17 9:00,18.24,85.78,1.54,191.8077,4.83
10/12/17 8:30,4.93,85.91,1.52,204.8772,4.49
10/12/17 8:00,0.3,84.89,1.48,213.8231,4.58
10/12/17 7:30,0.06,83.46,1.59,202.2336,4.42
10/12/17 7:00,0.05,83.79,1.21,202.6756,3.96
10/12/17 6:30,0.03,84.11,1.02,208.4956,3.19
10/12/17 6:00,0.05,84.12,1.1,207483,3.42
10/12/17 5:30,0.06,82.98,1.17,218.6042,4.46
10/12/17 5:00,0.05,82.48,1.34,203.6154,4.27
10/12/17 4:30,0.05,83.85,1.28,215.1305,4.66
10/12/17 4:00,0.04,83.92,1.05,214.4474,4.35
10/12/17 3:30,0.04,83.46,0.91,209.7148,5.05
10/12/17 3:00,0.03,84.25,0.83,211.5997,5.13
10/12/17 2:30,0.03,84.88,0.99,204.7494,4.58
10/12/17 2:00,0.04,83.73,1.09,213.6229,4.87
10/12/17 1:30,0.05,83.98,1,215.1664,5.36
10/12/17 1:00,0.03,83.39,0.95,209834,4.14
10/12/17 0:30,0.03,82.93,0.99,212.0432,4.24
10/12/17 0:00,0.03,82.34,1.08,215.7308,5.33
9/12/17 23:30,0.03,81.95,1.12,216.2986,4.58
9/12/17 23:00,0.03,81.66,1.07,212.3881,4.99
9/12/17 22:30,0.03,80.18,1.07,214.8076,4.55
9/12/17 22:00,0.03,79.44,1.1,218.4021,5.05
9/12/17 21:30,0.03,79.05,1.24,220.3554,4.94
9/12/17 21:00,0.03,78.56,1.42,226.0936,4.8
9/12/17 20:30,0.03,77.4,1.64,223.6521,4.93
9/12/17 20:00,0.03,75.45,1.94,223.1524,5.81
9/12/17 19:30,0.03,73.18,2.19,223.9096,5.22
9/12/17 19:00,0.03,73.42,2.35,226.6028,5.07
9/12/17 18:30,0.06,72.98,2.56,225.6721,5.06
9/12/17 18:00,0.06,70.95,2.68,233106,4.91
9/12/17 17:30,0.06,67.65,2.81,241014,5.67
9/12/17 17:00,0.06,64.69,3.13,243.6456,5.66
9/12/17 16:30,0.06,65.74,3.36,244.9051,6.02
9/12/17 16:00,0.06,66.53,3.58,245.3318,6.85
9/12/17 15:30,1.45,65.05,3.96,250.5207,7.31
9/12/17 15:00,17,65.51,4.29,250.2904,7.52
9/12/17 14:30,62.83,65.71,4.6,253.1173,8.13
9/12/17 14:00,83.54,66.71,4.45,249.0656,7.12
9/12/17 13:30,67.29,68.55,4.43,251.0367,7.06
9/12/17 13:00,103.05,69.24,4.56,255.4741,8.16
9/12/17 12:30,105.75,70.83,4.51,254.6611,8.2
9/12/17 12:00,89.18,71.99,4.53,256.3695,8.31
9/12/17 11:30,123.4,73.15,4.39,246.8326,7.1
9/12/17 11:00,55.39,74.38,4.27,246.2763,7.53
9/12/17 10:30,90.45,74.42,4.33,242.5298,7.31
9/12/17 10:00,70.39,77.12,4.03,234.7537,6.39
9/12/17 9:30,62.19,78.88,3.69,236.6779,5.45
9/12/17 9:00,40.18,79.29,3.52,232.5333,5.52
9/12/17 8:30,10.15,79.8,3.58,230.7953,5.61
9/12/17 8:00,0.64,79.47,3.68,227.5336,6.26
9/12/17 7:30,0.06,80.77,3.47,226.1001,6.34
9/12/17 7:00,0.06,82.36,3.18,219.0479,6.05
9/12/17 6:30,0.06,83.19,3.03,219.3147,5.93
9/12/17 6:00,0.06,83.05,3.06,216.7991,6.42
9/12/17 5:30,0.06,83.62,3.01,222.0579,6.28
9/12/17 5:00,0.06,83.59,2.88,215.6914,7.05
9/12/17 4:30,0.06,83.86,2.71,214.8371,7.28
9/12/17 4:00,0.06,84.01,2.65,208.0297,7.11
9/12/17 3:30,0.06,82.53,2.64,213.1632,7.26
9/12/17 3:00,0.05,80.54,2.6,211.0063,6.67
9/12/17 2:30,0.09,79.36,2.53,207.2651,6.67
9/12/17 2:00,0.06,78.21,2.47,208094,6.32
9/12/17 1:30,0.06,77.93,2.53,213.1939,7.24
9/12/17 1:00,0.06,79.37,2.53,215.9662,7.05
9/12/17 0:30,0.06,80.47,2.4,215.5652,7.62
9/12/17 0:00,0.06,80.47,2.21,214.1843,6.53